time (UTC),Pressure_Bar,Temp_DegC_0,Temp_DegC_1,latitude,longitude,timeseries_id
2022-05-20 11:10:00+00:00,6.828,-0.45699999999999363,-0.4579999999999984,59.246,-170.423,POPS0025
2022-05-20 12:10:00+00:00,6.812,-0.46699999999999875,-0.4680000000000035,59.246,-170.423,POPS0025
2022-05-20 13:10:00+00:00,6.794,-0.47699999999998965,-0.47699999999998965,59.246,-170.423,POPS0025
2022-05-20 14:10:00+00:00,6.782,-0.47999999999998977,-0.48099999999999454,59.246,-170.423,POPS0025
2022-05-20 15:10:00+00:00,6.78,-0.48099999999999454,-0.48099999999999454,59.246,-170.423,POPS0025
2022-05-20 16:10:00+00:00,6.785,-0.48099999999999454,-0.48099999999999454,59.246,-170.423,POPS0025
2022-05-20 17:10:00+00:00,6.797,-0.47999999999998977,-0.48099999999999454,59.246,-170.423,POPS0025
2022-05-20 18:10:00+00:00,6.805,-0.4789999999999992,-0.47999999999998977,59.246,-170.423,POPS0025
2022-05-20 19:10:00+00:00,6.808,-0.47999999999998977,-0.48099999999999454,59.246,-170.423,POPS0025
2022-05-20 20:10:00+00:00,6.811,-0.48099999999999454,-0.4819999999999993,59.246,-170.423,POPS0025
2022-05-20 21:10:00+00:00,6.805,-0.48099999999999454,-0.4819999999999993,59.246,-170.423,POPS0025
2022-05-20 22:10:00+00:00,6.792,-0.48099999999999454,-0.4819999999999993,59.246,-170.423,POPS0025
2022-05-20 23:10:00+00:00,6.773,-0.48099999999999454,-0.4819999999999993,59.246,-170.423,POPS0025
2022-05-21 00:10:00+00:00,6.756,-0.47999999999998977,-0.48099999999999454,59.246,-170.423,POPS0025
2022-05-21 01:10:00+00:00,6.741,-0.47999999999998977,-0.47999999999998977,59.246,-170.423,POPS0025
2022-05-21 02:10:00+00:00,6.724,-0.47999999999998977,-0.48099999999999454,59.246,-170.423,POPS0025
2022-05-21 03:10:00+00:00,6.722,-0.47999999999998977,-0.47999999999998977,59.246,-170.423,POPS0025
2022-05-21 04:10:00+00:00,6.738,-0.48399999999999466,-0.48399999999999466,59.246,-170.423,POPS0025
2022-05-21 05:10:00+00:00,6.757,-0.4819999999999993,-0.4829999999999899,59.246,-170.423,POPS0025
2022-05-21 06:10:00+00:00,6.785,-0.46399999999999864,-0.4650000000000034,59.246,-170.423,POPS0025
2022-05-21 07:10:00+00:00,6.817,-0.43200000000000216,-0.4329999999999927,59.246,-170.423,POPS0025
2022-05-21 08:10:00+00:00,6.835,-0.42499999999999716,-0.42499999999999716,59.246,-170.423,POPS0025
2022-05-21 09:10:00+00:00,6.849,-0.4230000000000018,-0.4239999999999924,59.246,-170.423,POPS0025
2022-05-21 10:10:00+00:00,6.849,-0.42600000000000193,-0.4269999999999925,59.246,-170.423,POPS0025
2022-05-21 11:10:00+00:00,6.839,-0.42900000000000205,-0.4299999999999926,59.246,-170.423,POPS0025
2022-05-21 12:10:00+00:00,6.832,-0.43200000000000216,-0.4329999999999927,59.246,-170.423,POPS0025
2022-05-21 13:10:00+00:00,6.814,-0.4350000000000023,-0.43599999999999284,59.246,-170.423,POPS0025
2022-05-21 14:10:00+00:00,6.797,-0.44199999999999307,-0.44299999999999784,59.246,-170.423,POPS0025
2022-05-21 15:10:00+00:00,6.784,-0.44599999999999795,-0.44700000000000273,59.246,-170.423,POPS0025
2022-05-21 16:10:00+00:00,6.78,-0.44700000000000273,-0.44700000000000273,59.246,-170.423,POPS0025
2022-05-21 17:10:00+00:00,6.782,-0.44599999999999795,-0.44700000000000273,59.246,-170.423,POPS0025
2022-05-21 18:10:00+00:00,6.795,-0.44299999999999784,-0.4440000000000026,59.246,-170.423,POPS0025
2022-05-21 19:10:00+00:00,6.804,-0.4410000000000025,-0.44199999999999307,59.246,-170.423,POPS0025
2022-05-21 20:10:00+00:00,6.813,-0.44199999999999307,-0.44299999999999784,59.246,-170.423,POPS0025
2022-05-21 21:10:00+00:00,6.81,-0.4449999999999932,-0.44599999999999795,59.246,-170.423,POPS0025
2022-05-21 22:10:00+00:00,6.807,-0.44599999999999795,-0.44700000000000273,59.246,-170.423,POPS0025
2022-05-21 23:10:00+00:00,6.795,-0.44899999999999807,-0.44899999999999807,59.246,-170.423,POPS0025
2022-05-22 00:10:00+00:00,6.777,-0.45000000000000284,-0.4509999999999934,59.246,-170.423,POPS0025
2022-05-22 01:10:00+00:00,6.762,-0.4509999999999934,-0.4519999999999982,59.246,-170.423,POPS0025
2022-05-22 02:10:00+00:00,6.748,-0.4509999999999934,-0.4509999999999934,59.246,-170.423,POPS0025
2022-05-22 03:10:00+00:00,6.735,-0.45300000000000296,-0.4539999999999935,59.246,-170.423,POPS0025
2022-05-22 04:10:00+00:00,6.733,-0.4609999999999985,-0.4620000000000033,59.246,-170.423,POPS0025
2022-05-22 05:10:00+00:00,6.746,-0.4620000000000033,-0.4620000000000033,59.246,-170.423,POPS0025
2022-05-22 06:10:00+00:00,6.767,-0.44700000000000273,-0.4479999999999933,59.246,-170.423,POPS0025
2022-05-22 07:10:00+00:00,6.794,-0.4159999999999968,-0.4170000000000016,59.246,-170.423,POPS0025
2022-05-22 08:10:00+00:00,6.814,-0.3990000000000009,-0.3999999999999915,59.246,-170.423,POPS0025
2022-05-22 09:10:00+00:00,6.834,-0.39399999999999125,-0.394999999999996,59.246,-170.423,POPS0025
2022-05-22 10:10:00+00:00,6.84,-0.39099999999999113,-0.3919999999999959,59.246,-170.423,POPS0025
2022-05-22 11:10:00+00:00,6.841,-0.3919999999999959,-0.3930000000000007,59.246,-170.423,POPS0025
2022-05-22 12:10:00+00:00,6.835,-0.3960000000000008,-0.3960000000000008,59.246,-170.423,POPS0025
2022-05-22 13:10:00+00:00,6.82,-0.39799999999999613,-0.3990000000000009,59.246,-170.423,POPS0025
2022-05-22 14:10:00+00:00,6.797,-0.3990000000000009,-0.3999999999999915,59.246,-170.423,POPS0025
2022-05-22 15:10:00+00:00,6.78,-0.39799999999999613,-0.3990000000000009,59.246,-170.423,POPS0025
2022-05-22 16:10:00+00:00,6.768,-0.4140000000000015,-0.4140000000000015,59.246,-170.423,POPS0025
2022-05-22 17:10:00+00:00,6.764,-0.4299999999999926,-0.4309999999999974,59.246,-170.423,POPS0025
2022-05-22 18:10:00+00:00,6.766,-0.4350000000000023,-0.43599999999999284,59.246,-170.423,POPS0025
2022-05-22 19:10:00+00:00,6.781,-0.4329999999999927,-0.4339999999999975,59.246,-170.423,POPS0025
2022-05-22 20:10:00+00:00,6.791,-0.42900000000000205,-0.4299999999999926,59.246,-170.423,POPS0025
2022-05-22 21:10:00+00:00,6.801,-0.41799999999999216,-0.41899999999999693,59.246,-170.423,POPS0025
2022-05-22 22:10:00+00:00,6.805,-0.40500000000000114,-0.4059999999999917,59.246,-170.423,POPS0025
2022-05-22 23:10:00+00:00,6.802,-0.3960000000000008,-0.3960000000000008,59.246,-170.423,POPS0025
2022-05-23 00:10:00+00:00,6.79,-0.3930000000000007,-0.39399999999999125,59.246,-170.423,POPS0025
2022-05-23 01:10:00+00:00,6.778,-0.394999999999996,-0.3960000000000008,59.246,-170.423,POPS0025
2022-05-23 02:10:00+00:00,6.762,-0.40099999999999625,-0.402000000000001,59.246,-170.423,POPS0025
2022-05-23 03:10:00+00:00,6.751,-0.4089999999999918,-0.4099999999999966,59.246,-170.423,POPS0025
2022-05-23 04:10:00+00:00,6.741,-0.4140000000000015,-0.41499999999999204,59.246,-170.423,POPS0025
2022-05-23 05:10:00+00:00,6.739,-0.4099999999999966,-0.4099999999999966,59.246,-170.423,POPS0025
2022-05-23 06:10:00+00:00,6.751,-0.3930000000000007,-0.39399999999999125,59.246,-170.423,POPS0025
2022-05-23 07:10:00+00:00,6.773,-0.37299999999999045,-0.3739999999999952,59.246,-170.423,POPS0025
2022-05-23 08:10:00+00:00,6.796,-0.36199999999999477,-0.36299999999999955,59.246,-170.423,POPS0025
2022-05-23 09:10:00+00:00,6.814,-0.3569999999999993,-0.3579999999999899,59.246,-170.423,POPS0025
2022-05-23 10:10:00+00:00,6.832,-0.34899999999998954,-0.3499999999999943,59.246,-170.423,POPS0025
